input,quality,tier,remesh_engine,status,elapsed_sec,timeout_sec,failure_category,error
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,core,pymeshlab,pass,2.17,12,pass,"2026-04-10T01:40:16.223925Z [info     ] Evaluation complete            [core.evaluator.report] hard_fails=0 quality_level=draft soft_fails=0 verdict=PASS; 2026-04-10T01:40:16.224353Z [info     ] Pipeline PASS                  [core.pipeline.orchestrator] iteration=1 verdict=PASS; 2026-04-10T01:40:16.224557Z [warning  ] boundary_classification_failed [core.utils.boundary_classifier] error=""could not convert string to float: ''""; 2026-04-10T01:40:16.224662Z [info     ] boundary_patches_classified "
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,core,none,pass,2.37,12,pass,"2026-04-10T01:40:18.512545Z [info     ] Evaluation complete            [core.evaluator.report] hard_fails=0 quality_level=draft soft_fails=0 verdict=PASS; 2026-04-10T01:40:18.513102Z [info     ] Pipeline PASS                  [core.pipeline.orchestrator] iteration=1 verdict=PASS; 2026-04-10T01:40:18.513396Z [warning  ] boundary_classification_failed [core.utils.boundary_classifier] error=""could not convert string to float: ''""; 2026-04-10T01:40:18.513531Z [info     ] boundary_patches_classified "
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,netgen,auto,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,netgen,quadwild,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,netgen,vorpalite,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,netgen,pyacvd,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,netgen,pymeshlab,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,netgen,none,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,snappy,auto,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,snappy,quadwild,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,snappy,vorpalite,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,snappy,pyacvd,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,snappy,pymeshlab,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,snappy,none,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,cfmesh,auto,pass,16.88,20,pass,"2026-04-10T01:44:36.476189Z [info     ] boundary_classified            [core.utils.boundary_classifier] patches=[('patch0', 'wall')]; 2026-04-10T01:44:36.490965Z [info     ] boundary_patches_classified    [core.pipeline.orchestrator] count=1 patches=[('patch0', 'wall')]; 2026-04-10T01:44:36.492629Z [info     ] boundary_conditions_written    [core.utils.bc_writer] files=['0/p', '0/U', '0/k', '0/omega', '0/nut', 'constant/transportProperties', 'constant/turbulenceProperties']; 2026-04-10T01:44:36."
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,cfmesh,quadwild,pass,16.7,20,pass,"2026-04-10T01:44:53.132427Z [info     ] boundary_classified            [core.utils.boundary_classifier] patches=[('patch0', 'wall')]; 2026-04-10T01:44:53.149002Z [info     ] boundary_patches_classified    [core.pipeline.orchestrator] count=1 patches=[('patch0', 'wall')]; 2026-04-10T01:44:53.150745Z [info     ] boundary_conditions_written    [core.utils.bc_writer] files=['0/p', '0/U', '0/k', '0/omega', '0/nut', 'constant/transportProperties', 'constant/turbulenceProperties']; 2026-04-10T01:44:53."
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,cfmesh,vorpalite,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,cfmesh,pyacvd,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,cfmesh,pymeshlab,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,cfmesh,none,timeout,20.0,20,timeout,timeout(20s)
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,tetwild,auto,pass,4.31,20,pass,"2026-04-10T01:46:16.625788Z [warning  ] gmsh_to_foam_failed            [core.generator.tier2_tetwild] error='OpenFOAM utility \'gmshToFoam\' failed with returncode=1.\nstderr: \n\n--> FOAM FATAL ERROR: (openfoam-2406 patch=260127)\ncannot find file ""/home/younglin90/work/claude_code/AutoTessell/_matrix_runs/mx_test_cube_draft_tetwild_auto/system/controlDict""\n\n    From virtual Foam::autoPtr<Foam::ISstream> Foam::fileOperations::uncollatedFileOperation::readStream(Foam::regIOobject&, const Foam::fileName&, const Foam::word&, bool) const\n    in file global/fileOperations/uncollatedFileOperation/uncollatedFileOperation.C at line 629.\n\nFOAM exiting\n\n'"
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,tetwild,quadwild,pass,4.62,20,pass,"2026-04-10T01:46:21.350356Z [warning  ] gmsh_to_foam_failed            [core.generator.tier2_tetwild] error='OpenFOAM utility \'gmshToFoam\' failed with returncode=1.\nstderr: \n\n--> FOAM FATAL ERROR: (openfoam-2406 patch=260127)\ncannot find file ""/home/younglin90/work/claude_code/AutoTessell/_matrix_runs/mx_test_cube_draft_tetwild_quadwild/system/controlDict""\n\n    From virtual Foam::autoPtr<Foam::ISstream> Foam::fileOperations::uncollatedFileOperation::readStream(Foam::regIOobject&, const Foam::fileName&, const Foam::word&, bool) const\n    in file global/fileOperations/uncollatedFileOperation/uncollatedFileOperation.C at line 629.\n\nFOAM exiting\n\n'"
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,tetwild,vorpalite,pass,5.84,20,pass,"2026-04-10T01:46:26.973991Z [warning  ] gmsh_to_foam_failed            [core.generator.tier2_tetwild] error='OpenFOAM utility \'gmshToFoam\' failed with returncode=1.\nstderr: \n\n--> FOAM FATAL ERROR: (openfoam-2406 patch=260127)\ncannot find file ""/home/younglin90/work/claude_code/AutoTessell/_matrix_runs/mx_test_cube_draft_tetwild_vorpalite/system/controlDict""\n\n    From virtual Foam::autoPtr<Foam::ISstream> Foam::fileOperations::uncollatedFileOperation::readStream(Foam::regIOobject&, const Foam::fileName&, const Foam::word&, bool) const\n    in file global/fileOperations/uncollatedFileOperation/uncollatedFileOperation.C at line 629.\n\nFOAM exiting\n\n'"
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,tetwild,pyacvd,pass,4.03,20,pass,"2026-04-10T01:46:31.328476Z [warning  ] gmsh_to_foam_failed            [core.generator.tier2_tetwild] error='OpenFOAM utility \'gmshToFoam\' failed with returncode=1.\nstderr: \n\n--> FOAM FATAL ERROR: (openfoam-2406 patch=260127)\ncannot find file ""/home/younglin90/work/claude_code/AutoTessell/_matrix_runs/mx_test_cube_draft_tetwild_pyacvd/system/controlDict""\n\n    From virtual Foam::autoPtr<Foam::ISstream> Foam::fileOperations::uncollatedFileOperation::readStream(Foam::regIOobject&, const Foam::fileName&, const Foam::word&, bool) const\n    in file global/fileOperations/uncollatedFileOperation/uncollatedFileOperation.C at line 629.\n\nFOAM exiting\n\n'"
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,tetwild,pymeshlab,pass,4.11,20,pass,"2026-04-10T01:46:35.315350Z [warning  ] gmsh_to_foam_failed            [core.generator.tier2_tetwild] error='OpenFOAM utility \'gmshToFoam\' failed with returncode=1.\nstderr: \n\n--> FOAM FATAL ERROR: (openfoam-2406 patch=260127)\ncannot find file ""/home/younglin90/work/claude_code/AutoTessell/_matrix_runs/mx_test_cube_draft_tetwild_pymeshlab/system/controlDict""\n\n    From virtual Foam::autoPtr<Foam::ISstream> Foam::fileOperations::uncollatedFileOperation::readStream(Foam::regIOobject&, const Foam::fileName&, const Foam::word&, bool) const\n    in file global/fileOperations/uncollatedFileOperation/uncollatedFileOperation.C at line 629.\n\nFOAM exiting\n\n'"
/home/younglin90/work/claude_code/AutoTessell/test_cube.stl,draft,tetwild,none,pass,4.18,20,pass,"2026-04-10T01:46:39.495042Z [warning  ] gmsh_to_foam_failed            [core.generator.tier2_tetwild] error='OpenFOAM utility \'gmshToFoam\' failed with returncode=1.\nstderr: \n\n--> FOAM FATAL ERROR: (openfoam-2406 patch=260127)\ncannot find file ""/home/younglin90/work/claude_code/AutoTessell/_matrix_runs/mx_test_cube_draft_tetwild_none/system/controlDict""\n\n    From virtual Foam::autoPtr<Foam::ISstream> Foam::fileOperations::uncollatedFileOperation::readStream(Foam::regIOobject&, const Foam::fileName&, const Foam::word&, bool) const\n    in file global/fileOperations/uncollatedFileOperation/uncollatedFileOperation.C at line 629.\n\nFOAM exiting\n\n'"
